SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1966233N13340,1966,59,,,FAITH,1966-08-30 21:00:00,TS,27.7,-73.1, , , ,main,567,567,P______________, ,AL061966,27.7,-73.1, ,HU,85,967,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,335
1966245N20088,1966,67,NI,BB,UNNAMED,1966-09-03 18:00:00,TS,19.8,85.6, , , ,main,0,0,O_________OP___,jtwc_io,IO091966,19.8,85.6, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.8,85.6,TC,25, ,19.8,85.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,290
1966272N13072,1966,92,NI,AS,UNNAMED,1966-10-04 12:00:00,TS,16.3,68.9, , , ,main,469,469,O_________OP___,jtwc_io,IO101966,16.3,68.9, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.3,68.9,TC,25, ,16.4,68.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,275
1966305N09096,1966,105,NI,AS,UNNAMED,1966-11-10 09:00:00,TS,15.5,60.2, , , ,main,467,440,P_________PP___, ,IO131966,15.5,60.2, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.5,60.2,TC,65, ,15.5,60.2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,285
1966329N10096,1966,117,NI,BB,UNNAMED,1966-11-27 09:00:00,TS,11.7,84.1, , , ,main,433,365,P_________PP___, ,IO141966,11.7,84.1, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.7,84.1,TC,50, ,11.7,84.1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,290
1966364N08088,1966,130,NI,BB,UNNAMED,1967-01-01 21:00:00,TS,12.0,81.3, , , ,main,132,120,P_________PP___, ,IO191966,12.0,81.3, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.0,81.3,TC,35, ,12.0,81.3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,355
1967207N20088,1967,51,NI,BB,UNNAMED,1967-07-27 12:00:00,TS,21.5,83.2, , , ,main,0,0,O_________OP___,jtwc_io,IO041967,21.5,83.2, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.5,83.2,TC,25, ,21.5,83.2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,280
1967270N20089,1967,100,NI,BB,UNNAMED,1967-09-28 21:00:00,TS,22.9,89.8, , , ,main,0,0,P_________PP___, ,IO071967,22.9,89.8, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.9,89.8,TC,25, ,22.9,89.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,70
1967331N06085,1967,125,NI,BB,UNNAMED,1967-11-29 09:00:00,TS,5.8,78.8, , , ,main,150,150,P_________PP___, ,IO141967,5.8,78.8, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.8,78.8,TC,25, ,5.8,78.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,280
1968191N23088,1968,39,NI,BB,UNNAMED,1968-07-11 09:00:00,TS,24.9,90.5, , , ,main,0,0,P_________PP___, ,IO031968,24.8,90.5, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.8,90.5,TC,25, ,24.9,90.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,70
1968224N22091,1968,63,NI,BB,UNNAMED,1968-08-12 21:00:00,TS,22.8,85.0, , , ,main,0,0,P_________PP___, ,IO071968,22.9,85.0, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.9,85.0,TC,25, ,22.8,85.0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,275
1968295N11089,1968,106,NI,BB,UNNAMED,1968-10-22 21:00:00,TS,10.8,84.0, , , ,main,386,364,P_________PP___, ,IO101968,10.8,84.0, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.8,84.0,TC,30, ,10.8,84.0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,280
1968347N05091,1968,121,NI,BB,UNNAMED,1968-12-11 21:00:00,TS,4.6,91.1, , , ,main,461,461,P_________P____, ,IO131968,4.6,91.1, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.6,91.1,TC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,315
1969167N15088,1969,32,NI,BB,UNNAMED,1969-06-17 21:00:00,TS,17.6,87.3, , , ,main,284,257,P_________PP___, ,IO031969,17.6,87.3, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.6,87.3,TC,25, ,17.6,87.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,10
1969241N10127,1969,58,WP,MM,DORIS,1969-09-01 15:00:00,TS,16.9,109.6, , , ,main,145,131,PPPP______PPP__, ,WP101969,16.9,109.7, , ,63, ,0, , , , , , , , , , , , , , , , ,16.9,109.5,9, ,975,0, , ,0, , , ,17.0,109.4,4,63,975,17.0,109.6,T,68,977, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.9,109.7,TC,63, ,16.8,109.6,3,63, ,16.9,109.7,63,985,180, , , , , , , , , , , , , , , , , , , , ,13,280
1969266N21093,1969,79,NI,BB,UNNAMED,1969-09-25 12:00:00,TS,24.3,88.8, , , ,main,0,0,O_________OP___,jtwc_io,IO091969,24.3,88.8, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.3,88.8,TC,25, ,24.3,88.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,315
1969355N04091,1969,111,NI,BB,UNNAMED,1969-12-22 00:00:00,TS,4.9,87.9, , , ,main,704,659,O_________OP___,jtwc_io,IO141969,4.9,87.9, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.9,87.9,TC,25, ,4.9,87.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,290
1970148N14072,1970,37,NI,AS,UNNAMED,1970-06-02 00:00:00,TS,20.0,60.4, , , ,main,193,156,O_________OP___,jtwc_io,IO011970,20.0,60.4, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.0,60.4,TC,25, ,20.0,60.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,270
1970245N22087,1970,91,NI,BB,UNNAMED,1970-09-02 21:00:00,TS,23.0,86.1, , , ,main,0,0,P_________PP___, ,IO101970,23.0,86.1, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.0,86.1,TC,25, ,23.0,86.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,295
1970251N20091,1970,100,NI,BB,UNNAMED,1970-09-12 21:00:00,TS,26.2,80.8, , , ,main,0,0,P_________PP___, ,IO091970,26.2,80.9, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.2,80.9,TC,25, ,26.3,80.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,315
1970291N14085,1970,125,NI,BB,UNNAMED,1970-10-23 21:00:00,TS,24.3,90.7, , , ,main,0,0,P_________PP___, ,IO121970,24.4,90.7, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.4,90.7,TC,25, ,24.3,90.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,60
1970324N05143,1970,138,WP,MM,RUTH,1970-11-27 15:00:00,TS,8.4,106.7, , , ,main,127,109,PPP_______PPP__, ,WP241970,8.5,106.6, , ,33, ,-1, , , , , , , , , , , , , , , , ,8.2,106.6,9, ,999,0, , ,0, , , ,8.4,106.3,2,38,997, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.5,106.6,TC,33, ,8.5,107.2,2, , ,8.5,106.6,33,997,210, , , , , , , , , , , , , , , , , , , , ,9,260
1971153N19062,1971,37,NI,AS,UNNAMED,1971-06-03 06:00:00,TS,22.0,66.3, , , ,main,241,220,O_________OP___,jtwc_io,IO021971,22.0,66.3, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.0,66.3,TC,25, ,22.0,66.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,60
1971189N12130,1971,50,WP,MM,KIM,1971-07-13 06:00:00,TS,18.4,105.9, ,985,tokyo,main,0,0,OOOO______OPO__,jtwc_wp,WP141971,18.3,105.8, , ,35, ,0, , , , , , , , , , , , , , , , ,18.5,106.0,9, ,985,0, , ,0, , ,0,18.6,106.0,2,38,995,18.6,106.1,TD,30,985, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.3,105.8,TC,35, ,18.3,105.8,2,33, ,18.3,105.8,35,999,240, , , , , , , , , , , , , , , , , , , , ,9,285
1971242N23082,1971,87,NI,BB,UNNAMED,1971-08-31 03:00:00,TS,24.4,80.1, , , ,main,0,0,P_________PO___, ,IO081971,24.4,80.1, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.4,80.1,TC,25, ,24.4,80.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,335
1971287N16089,1971,115,NI,BB,UNNAMED,1971-10-15 15:00:00,TS,18.5,82.6, , , ,main,0,0,P_________PO___, ,IO131971,18.5,82.6, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.5,82.6,TC,25, ,18.5,82.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,295
1971308N11092,1971,124,NI,BB,UNNAMED,1971-11-05 18:00:00,TS,19.6,89.5, , , ,main,227,156,O_________OP___,jtwc_io,IO181971,19.6,89.5, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.6,89.5,TC,65, ,19.6,89.4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,30
1972187N22088,1972,45,NI,BB,UNNAMED,1972-07-05 03:00:00,TS,21.6,87.5, , , ,main,10,0,___________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.6,87.5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,275
1972225N22090,1972,61,NI,BB,UNNAMED,1972-08-16 06:00:00,TS,24.0,79.1, , , ,main,0,0,O_________OP___,jtwc_io,IO071972,24.0,79.1, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.0,79.1,TC,25, ,24.1,79.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,255
1972251N15097,1972,79,NI,BB,UNNAMED,1972-09-07 21:00:00,TS,15.2,93.5, , , ,main,116,116,P_________PP___, ,IO091972,15.2,93.6, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.2,93.6,TC, , ,15.2,93.5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,270
1972277N12087,1972,94,NI,BB,UNNAMED,1972-10-05 15:00:00,TS,16.2,79.4, , , ,main,0, ,___________O___, ,IO111972, , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.2,79.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,335
1972320N10091,1972,111,NI,BB,UNNAMED,1972-11-16 06:00:00,TS,10.2,89.3, , , ,main,829,829,O_________OP___,jtwc_io,IO141972,10.2,89.3, ,XX,45, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.2,89.3,TC,45, ,10.2,89.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,305
1972335N08116,1972,116,NI,BB,SALLY,1972-12-04 21:00:00,TS,9.9,99.3, , , ,main,21,0,P_PP______PPP__, ,WP301972,10.0,99.3, , ,43, ,0, , , , , , , , , , , , , , , , , , , , , ,0, , ,0, , , ,10.0,98.9,1,24,1005,9.7,99.4,TS,38,999, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.0,99.3,TC,43, ,9.8,99.5,2,44, ,10.0,99.3,43,1005,60, , , , , , , , , , , , , , , , , , , , ,3,255
1973158N16068,1973,42,NI,AS,UNNAMED,1973-06-08 06:00:00,TS,21.2,66.3, , , ,main,295,295,O_________OP___,jtwc_io,IO021973,21.2,66.3, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.2,66.3,TC,25, ,21.2,66.2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,315
1973226N27076,1973,71,NI,AS,UNNAMED,1973-08-14 03:00:00,TS,26.7,75.3, , , ,main,0,0,P_________PP___, ,IO071973,26.8,75.3, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.8,75.3,TC,25, ,26.7,75.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,285
1973280N12090,1973,97,NI,BB,UNNAMED,1973-10-08 18:00:00,TS,14.0,87.6, , , ,main,609,585,O_________OP___,jtwc_io,IO101973,14.0,87.6, ,XX,35, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.0,87.6,TC,35, ,14.0,87.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,330
1973317N08122,1973,108,WP,MM,THELMA,1973-11-16 15:00:00,TS,9.7,106.0, , , ,main,0,0,PPPP______PPP__, ,WP221973,9.7,106.0, , ,25, ,-1, , , , , , , , , , , , , , , , ,9.8,106.0,2, ,1000,0, , ,0, , , ,9.5,106.0,1,29,1000,9.7,105.9,TD,25,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9.7,106.0,TC,25, ,9.8,106.1,1,24, ,9.7,106.0,25,999,90, , , , , , , , , , , , , , , , , , , , ,7,260
1974105N12062,1974,24,NI,AS,UNNAMED,1974-04-15 06:00:00,TS,14.1,61.0, , , ,main,645,608,O_________OP___,jtwc_io,IO011974,14.1,61.0, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.1,61.0,TC,25, ,14.0,60.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,355
1974225N22089,1974,69,NI,BB,UNNAMED,1974-08-14 15:00:00,TS,21.2,88.2, , , ,main,44,44,P_________PP___, ,IO061974,21.2,88.2, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.2,88.2,TC,35, ,21.2,88.2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,270
1974280N17085,1974,105,NI,BB,UNNAMED,1974-10-07 18:00:00,TS,17.6,83.8, , , ,main,46,30,O_________OP___,jtwc_io,IO091974,17.6,83.8, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.6,83.8,TC,25, ,17.6,83.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,290
1975121N09072,1975,32,NI,AS,UNNAMED,1975-05-03 15:00:00,TS,11.7,70.7, , , ,main,462,459,P_________PP___, ,IO021975,11.7,70.7, ,XX,58, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.7,70.7,TC,58, ,11.7,70.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,0
1975155N16087,1975,37,NI,BB,UNNAMED,1975-06-04 18:00:00,TS,17.1,89.2, , , ,main,438,437,O_________OP___,jtwc_io,IO051975,17.1,89.2, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.1,89.2,TC,25, ,17.1,89.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,65
1975217N19088,1975,60,NI,BB,UNNAMED,1975-08-05 03:00:00,TS,19.0,87.4, , , ,main,153,131,P_________PP___, ,IO101975,19.0,87.4, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,87.4,TC,25, ,19.0,87.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,300
1975258N12132,1975,89,WP,MM,ALICE,1975-09-16 18:00:00,TS,14.3,126.4, ,1000,tokyo,main,220,175,OOOO______OPO__,jtwc_wp,WP131975,14.3,126.4, , ,45, ,0, , , , , , , , , , , , , , , , ,14.3,126.3,9, ,1000,0, , ,0, , ,0,14.3,126.4,3,48,995,14.2,126.5,TS,40,1002, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.3,126.4,TC,45, ,14.4,126.4,2,48, ,14.3,126.4,45,998,240, , , , , , , , , , , , , , , , , , , , ,11,285
1975292N16073,1975,109,NI,AS,UNNAMED,1975-10-20 18:00:00,TS,19.2,69.1, , , ,main,239,239,O_________OP___,jtwc_io,IO161975,19.2,69.1, ,XX,35, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.2,69.1,TC,35, ,19.1,69.0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,295
1975328N09085,1975,126,NI,BB,UNNAMED,1975-11-26 06:00:00,TS,12.5,81.6, , , ,main,152,151,O_________OP___,jtwc_io,IO201975,12.5,81.6, ,XX,30, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.5,81.6,TC,30, ,12.5,81.5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,15
